CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-14608,Female,1,Yes,No,59,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,80.27,4705.74,No
CUST-10857,Male,0,No,No,68,Yes,Fiber optic,Month-to-month,Electronic check,No,89.95,6123.09,Yes
CUST-12551,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,89.41,2703.26,No
CUST-10046,Female,0,No,No,21,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,120.0,2493.43,Yes
CUST-12314,Male,0,No,No,9,Yes,No,Month-to-month,Electronic check,Yes,24.98,257.17,No
CUST-13471,Male,0,No,Yes,1,Yes,DSL,Two year,Mailed check,No,39.64,34.25,No
CUST-12385,Female,1,No,No,44,Yes,No,One year,Bank transfer (automatic),Yes,18.0,789.89,No
CUST-10899,Male,0,No,Yes,39,No,No,One year,Mailed check,No,23.56,903.89,No
CUST-11022,Female,0,Yes,Yes,31,Yes,Fiber optic,One year,Credit card (automatic),Yes,93.81,2924.3,No
CUST-10232,Female,0,Yes,No,49,Yes,DSL,One year,Bank transfer (automatic),Yes,34.13,1650.83,No
CUST-10941,Male,0,Yes,No,63,Yes,DSL,Month-to-month,Electronic check,Yes,49.41,3117.31,No
CUST-14686,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,67.21,1618.84,Yes
CUST-14754,Female,0,No,No,14,Yes,DSL,Month-to-month,Mailed check,No,60.45,883.13,No
CUST-14895,Female,0,Yes,No,0,Yes,Fiber optic,Month-to-month,Mailed check,No,95.04,0.0,Yes
CUST-14061,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Mailed check,Yes,88.29,2485.61,Yes
CUST-12979,Male,0,Yes,Yes,37,Yes,DSL,One year,Mailed check,Yes,67.38,2499.78,No
CUST-13916,Female,0,No,No,46,Yes,Fiber optic,Two year,Credit card (automatic),Yes,58.07,2676.54,No
CUST-12221,Male,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Mailed check,Yes,74.29,3248.03,No
CUST-11165,Female,0,No,No,64,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,94.95,6077.96,Yes
CUST-10204,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Mailed check,Yes,79.38,2502.69,No
CUST-14123,Female,0,Yes,No,70,Yes,Fiber optic,Two year,Mailed check,Yes,89.7,6275.87,No
CUST-13721,Male,0,Yes,No,61,Yes,No,Month-to-month,Credit card (automatic),No,32.29,1970.24,Yes
CUST-14538,Male,0,No,No,51,Yes,Fiber optic,Two year,Mailed check,Yes,94.51,4806.22,No
CUST-11162,Female,0,Yes,No,13,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,66.43,866.72,No
CUST-13709,Male,0,Yes,No,25,Yes,DSL,Month-to-month,Electronic check,No,69.0,1713.25,Yes
CUST-12729,Male,0,Yes,No,13,Yes,No,Two year,Credit card (automatic),Yes,25.65,330.44,No
CUST-11600,Female,0,No,No,45,Yes,No,One year,Credit card (automatic),Yes,31.51,1418.67,No
CUST-10086,Female,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Electronic check,No,81.64,2753.54,Yes
CUST-11869,Female,0,No,No,50,Yes,Fiber optic,One year,Electronic check,No,88.7,4405.32,No
CUST-12796,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,Electronic check,No,76.93,3877.88,Yes
CUST-13915,Female,0,Yes,No,25,Yes,DSL,Two year,Mailed check,Yes,62.98,1563.96,Yes
CUST-13255,Female,0,No,No,69,Yes,DSL,Month-to-month,Credit card (automatic),No,67.71,4705.88,Yes
CUST-10621,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,84.35,907.26,Yes
CUST-13445,Female,0,No,No,35,Yes,DSL,Month-to-month,Mailed check,No,35.68,1247.13,No
CUST-14179,Male,0,Yes,No,51,Yes,Fiber optic,One year,Credit card (automatic),Yes,73.85,3785.91,No
CUST-14826,Female,0,No,No,40,Yes,Fiber optic,One year,Credit card (automatic),No,83.48,3321.3,No
CUST-10364,Male,0,Yes,No,45,No,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,77.15,3447.08,No
CUST-14745,Male,0,Yes,No,38,Yes,No,Month-to-month,Mailed check,Yes,18.0,699.68,Yes
CUST-14459,Female,1,No,No,27,Yes,DSL,Two year,Mailed check,Yes,53.51,1423.55,No
CUST-11292,Female,0,Yes,No,2,Yes,Fiber optic,One year,Mailed check,No,72.0,147.91,Yes
CUST-12993,Female,0,Yes,No,34,Yes,DSL,One year,Mailed check,No,75.31,2579.06,No
CUST-12962,Female,0,No,No,11,Yes,Fiber optic,One year,Mailed check,Yes,67.18,728.17,Yes
CUST-13683,Female,1,No,Yes,31,Yes,Fiber optic,Two year,Mailed check,Yes,64.85,2011.71,No
CUST-13179,Male,0,Yes,No,40,Yes,DSL,Month-to-month,Credit card (automatic),No,57.54,2277.95,No
CUST-11036,Female,0,Yes,No,31,Yes,DSL,Two year,Bank transfer (automatic),Yes,64.72,2020.63,No
CUST-14508,Female,0,Yes,No,63,Yes,DSL,Month-to-month,Credit card (automatic),No,50.22,3189.93,No
CUST-11653,Male,0,No,Yes,34,Yes,Fiber optic,Two year,Credit card (automatic),No,105.78,3558.1,No
CUST-13059,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,96.46,1685.71,No
CUST-14057,Male,0,No,No,23,Yes,DSL,One year,Credit card (automatic),No,60.3,1396.33,No
CUST-12916,Male,0,No,Yes,70,No,DSL,Month-to-month,Electronic check,Yes,50.86,3573.43,Yes
CUST-14260,Male,0,No,Yes,72,No,DSL,Month-to-month,Mailed check,Yes,47.87,3467.26,No
CUST-10220,Female,1,No,No,57,Yes,Fiber optic,One year,Mailed check,No,73.58,4187.8,No
CUST-12401,Female,0,Yes,Yes,5,Yes,No,One year,Mailed check,No,18.0,17.91,No
CUST-14542,Female,0,No,Yes,52,Yes,No,One year,Electronic check,No,38.7,2001.77,Yes
CUST-13911,Female,0,Yes,No,32,Yes,DSL,One year,Bank transfer (automatic),Yes,47.82,1508.09,Yes
CUST-13038,Male,0,No,No,10,No,DSL,Month-to-month,Electronic check,Yes,52.05,517.11,No
CUST-12981,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,91.94,2290.03,No
CUST-12007,Male,0,No,No,32,Yes,DSL,Month-to-month,Credit card (automatic),Yes,56.92,1854.99,Yes
CUST-12165,Male,0,No,No,11,Yes,No,Month-to-month,Electronic check,No,27.39,298.13,No
CUST-10039,Male,0,Yes,Yes,32,Yes,Fiber optic,One year,Electronic check,No,72.09,2342.4,No
CUST-11192,Male,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Electronic check,Yes,75.04,3398.83,No
CUST-14520,Male,0,Yes,Yes,50,Yes,DSL,One year,Mailed check,Yes,57.2,2859.26,No
CUST-13456,Male,0,Yes,No,36,Yes,DSL,One year,Electronic check,Yes,53.03,1908.78,No
CUST-10563,Male,0,Yes,No,61,Yes,Fiber optic,One year,Electronic check,No,113.71,6947.88,Yes
CUST-10792,Male,0,Yes,No,2,Yes,DSL,One year,Bank transfer (automatic),Yes,43.72,117.72,No
CUST-12538,Female,0,No,No,16,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,78.82,1275.96,Yes
CUST-13568,Female,0,No,Yes,14,Yes,Fiber optic,Two year,Bank transfer (automatic),No,69.59,1011.44,Yes
CUST-13747,Female,0,Yes,No,35,Yes,DSL,Month-to-month,Credit card (automatic),Yes,41.86,1468.56,No
CUST-14071,Male,0,Yes,Yes,54,Yes,No,Month-to-month,Electronic check,Yes,26.77,1445.58,Yes
CUST-10522,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,Mailed check,No,70.06,1531.42,Yes
CUST-14038,Female,0,No,No,63,Yes,No,Month-to-month,Electronic check,Yes,18.0,1136.02,No
CUST-13414,Male,0,No,No,72,Yes,DSL,One year,Mailed check,No,61.5,4384.06,Yes
CUST-13070,Male,1,No,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),No,50.99,61.35,Yes
CUST-12225,Male,0,No,No,65,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,54.83,3543.4,Yes
CUST-12259,Male,1,No,Yes,37,Yes,No,One year,Mailed check,Yes,27.57,1026.56,No
CUST-13218,Male,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Mailed check,Yes,90.37,750.85,No
CUST-12933,Male,0,Yes,No,55,Yes,DSL,Two year,Mailed check,No,49.02,2694.0,No
CUST-14609,Male,0,Yes,No,55,Yes,Fiber optic,Two year,Electronic check,Yes,92.33,5079.14,No
CUST-13757,Female,0,Yes,Yes,65,Yes,No,Month-to-month,Mailed check,No,26.7,1727.83,No
CUST-12657,Female,0,Yes,No,67,Yes,No,One year,Electronic check,Yes,24.68,1624.14,No
CUST-12938,Male,0,Yes,No,60,Yes,DSL,Month-to-month,Credit card (automatic),Yes,71.57,4277.54,Yes
CUST-14495,Male,0,Yes,No,72,Yes,DSL,One year,Mailed check,No,63.4,4558.34,No
CUST-12526,Male,0,No,No,52,Yes,No,Month-to-month,Credit card (automatic),Yes,32.64,1686.62,No
CUST-13417,Female,0,No,No,33,Yes,Fiber optic,One year,Electronic check,Yes,67.24,2192.67,No
CUST-10576,Male,1,No,No,10,Yes,Fiber optic,One year,Electronic check,Yes,93.78,944.32,No
CUST-11650,Male,0,No,No,32,Yes,DSL,Month-to-month,Mailed check,Yes,47.13,1499.15,Yes
CUST-13433,Male,1,No,Yes,56,Yes,Fiber optic,Month-to-month,Electronic check,No,70.07,3924.05,Yes
CUST-11960,Female,0,No,No,48,Yes,No,Month-to-month,Credit card (automatic),Yes,34.23,1641.28,Yes
CUST-14739,Female,0,No,No,39,Yes,DSL,Month-to-month,Credit card (automatic),Yes,58.44,2243.63,No
CUST-10551,Female,0,Yes,No,11,Yes,No,Month-to-month,Mailed check,Yes,18.0,180.36,No
CUST-11635,Male,0,No,No,21,Yes,DSL,One year,Electronic check,Yes,68.62,1467.03,Yes
CUST-11274,Male,0,No,No,25,Yes,No,One year,Credit card (automatic),No,25.66,668.42,No
CUST-11816,Female,0,No,Yes,13,Yes,Fiber optic,Month-to-month,Mailed check,Yes,81.12,1064.45,Yes
CUST-10755,Female,0,No,Yes,7,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,53.03,351.73,Yes
CUST-14464,Female,0,No,No,68,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,71.36,4840.71,No
CUST-12634,Female,1,Yes,No,68,Yes,DSL,Month-to-month,Electronic check,Yes,67.28,4587.81,Yes
CUST-11327,Male,0,Yes,Yes,45,Yes,DSL,Month-to-month,Mailed check,Yes,64.86,2895.81,Yes
CUST-10639,Female,0,Yes,Yes,44,Yes,No,Two year,Electronic check,Yes,29.83,1348.61,No
CUST-14305,Female,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Mailed check,Yes,89.41,2749.42,No
CUST-10043,Female,0,No,Yes,40,Yes,DSL,Two year,Mailed check,No,36.0,1428.76,No
CUST-10007,Male,0,Yes,No,55,Yes,No,Two year,Mailed check,Yes,24.81,1366.61,No
CUST-10480,Female,0,Yes,Yes,57,Yes,DSL,Two year,Mailed check,Yes,48.88,2818.77,No
CUST-14639,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,No,99.42,104.21,Yes
CUST-10471,Female,0,No,No,55,Yes,DSL,One year,Credit card (automatic),Yes,56.39,3097.68,Yes
CUST-10421,Female,0,No,Yes,69,Yes,Fiber optic,Month-to-month,Electronic check,Yes,63.75,4383.52,Yes
CUST-13799,Female,0,Yes,No,55,Yes,DSL,Month-to-month,Electronic check,No,59.68,3263.31,Yes
CUST-13675,Male,0,No,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,No,112.86,5658.3,No
CUST-14103,Female,0,No,No,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,100.08,4601.35,Yes
CUST-10654,Female,0,No,Yes,3,No,Fiber optic,Month-to-month,Mailed check,Yes,90.02,236.37,Yes
CUST-14436,Male,0,No,Yes,72,Yes,No,One year,Bank transfer (automatic),No,33.13,2397.46,Yes
CUST-14528,Female,0,Yes,No,3,Yes,DSL,Month-to-month,Mailed check,Yes,64.6,156.82,Yes
CUST-13801,Female,0,Yes,No,56,Yes,DSL,Month-to-month,Electronic check,Yes,42.28,2342.85,Yes
CUST-10464,Female,1,No,Yes,5,Yes,No,Two year,Mailed check,Yes,18.0,104.19,No
CUST-13481,Male,0,No,No,55,Yes,No,Two year,Bank transfer (automatic),Yes,20.05,1131.93,No
CUST-11691,Female,1,Yes,Yes,71,Yes,No,Two year,Credit card (automatic),Yes,20.33,1412.26,No
CUST-11033,Female,0,No,No,29,Yes,No,Month-to-month,Electronic check,Yes,20.01,612.36,Yes
CUST-10697,Female,1,Yes,No,24,Yes,Fiber optic,Month-to-month,Mailed check,No,60.97,1460.44,No
CUST-12230,Female,0,Yes,No,68,No,DSL,One year,Credit card (automatic),Yes,69.38,4708.9,No
CUST-14979,Female,0,Yes,Yes,26,Yes,Fiber optic,One year,Electronic check,Yes,84.57,2215.38,No
CUST-13305,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Electronic check,No,53.72,607.82,Yes
CUST-10065,Female,0,No,No,65,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,37.51,2446.9,Yes
CUST-13361,Female,0,Yes,No,15,Yes,DSL,Month-to-month,Electronic check,No,61.12,882.95,Yes
CUST-12943,Male,1,No,No,55,No,DSL,Two year,Credit card (automatic),No,48.29,2619.41,Yes
CUST-12480,Male,1,Yes,Yes,0,Yes,Fiber optic,One year,Mailed check,Yes,94.29,32.85,Yes
CUST-11432,Female,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,88.5,4053.82,Yes
CUST-13492,Female,0,No,No,11,No,Fiber optic,Month-to-month,Electronic check,Yes,120.0,1310.24,No
CUST-13455,Female,0,No,No,49,Yes,DSL,Month-to-month,Mailed check,No,74.56,3654.4,Yes
CUST-14122,Female,0,Yes,No,35,No,DSL,One year,Credit card (automatic),No,49.85,1750.07,No
CUST-12092,Female,0,No,No,63,Yes,No,Two year,Mailed check,Yes,24.69,1528.62,No
CUST-13086,Female,0,Yes,Yes,70,Yes,Fiber optic,Two year,Mailed check,Yes,92.72,6477.06,Yes
CUST-10995,Male,0,No,No,37,Yes,DSL,Month-to-month,Mailed check,Yes,59.04,2185.65,Yes
CUST-12371,Female,0,No,No,14,Yes,Fiber optic,One year,Electronic check,Yes,86.86,1205.28,Yes
CUST-14760,Male,0,No,No,2,Yes,Fiber optic,One year,Credit card (automatic),No,80.35,168.69,No
CUST-13341,Female,0,Yes,No,57,Yes,DSL,Month-to-month,Electronic check,No,57.93,3264.37,No
CUST-14752,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Mailed check,Yes,94.09,1453.89,Yes
CUST-11780,Female,0,Yes,No,68,Yes,Fiber optic,Two year,Mailed check,Yes,74.63,5058.41,No
CUST-13944,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Mailed check,No,89.26,2498.73,No
CUST-12109,Female,0,No,No,49,Yes,No,Month-to-month,Electronic check,Yes,28.5,1375.44,No
CUST-12945,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,96.38,202.63,Yes
CUST-14104,Male,0,Yes,Yes,53,Yes,DSL,Month-to-month,Bank transfer (automatic),No,50.56,2698.85,No
CUST-10129,Female,0,No,No,34,No,DSL,Two year,Electronic check,No,51.38,1736.4,No
CUST-13175,Female,0,No,No,0,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,87.54,0.0,Yes
CUST-13422,Male,0,Yes,Yes,49,Yes,DSL,Two year,Credit card (automatic),Yes,60.55,2981.51,No
CUST-10849,Female,0,No,No,22,Yes,DSL,Month-to-month,Credit card (automatic),Yes,66.28,1467.6,No
CUST-14790,Male,0,Yes,No,39,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,70.56,2761.16,No
CUST-13294,Female,0,Yes,Yes,3,Yes,Fiber optic,Two year,Credit card (automatic),No,70.75,200.97,No
CUST-13037,Female,1,Yes,No,43,Yes,Fiber optic,One year,Mailed check,No,83.11,3554.85,No
CUST-12285,Female,0,No,No,60,Yes,DSL,Month-to-month,Mailed check,Yes,32.46,1955.43,No
CUST-13921,Male,0,Yes,Yes,41,No,DSL,Month-to-month,Electronic check,Yes,54.2,2222.2000000000003,Yes
CUST-14853,Male,0,Yes,Yes,0,No,Fiber optic,One year,Electronic check,Yes,104.9,5.91,No
CUST-13230,Female,0,Yes,No,0,No,DSL,Month-to-month,Bank transfer (automatic),Yes,45.0,15.79,Yes
CUST-10077,Female,0,No,No,46,Yes,No,Month-to-month,Bank transfer (automatic),Yes,24.5,1110.47,No
CUST-14816,Female,0,Yes,No,5,Yes,Fiber optic,Two year,Bank transfer (automatic),No,99.87,485.56,No
CUST-11922,Female,0,No,No,68,Yes,DSL,One year,Electronic check,No,68.35,4610.43,No
CUST-13969,Female,0,No,Yes,26,Yes,DSL,Month-to-month,Bank transfer (automatic),No,55.92,1462.65,Yes
CUST-14738,Male,0,Yes,No,12,Yes,DSL,Month-to-month,Credit card (automatic),No,36.42,439.94,Yes
CUST-12570,Female,0,No,No,20,Yes,No,Month-to-month,Mailed check,No,18.0,365.74,No
CUST-14843,Female,0,No,Yes,36,Yes,DSL,Month-to-month,Credit card (automatic),Yes,60.33,2161.11,No
CUST-12102,Male,1,Yes,Yes,66,Yes,DSL,Month-to-month,Credit card (automatic),Yes,59.18,3895.07,No
CUST-13446,Male,0,Yes,Yes,49,Yes,Fiber optic,Month-to-month,Mailed check,Yes,78.38,3867.47,No
CUST-14685,Male,1,No,Yes,25,Yes,DSL,Two year,Electronic check,Yes,68.2,1708.67,Yes
CUST-13724,Male,0,Yes,Yes,60,Yes,Fiber optic,One year,Credit card (automatic),Yes,90.96,5473.68,Yes
CUST-14812,Female,0,Yes,No,8,Yes,No,One year,Bank transfer (automatic),No,23.87,199.04,Yes
CUST-11481,Male,0,No,No,63,Yes,DSL,Month-to-month,Mailed check,No,61.75,3855.81,No
CUST-14201,Female,0,No,Yes,13,Yes,Fiber optic,Month-to-month,Mailed check,Yes,76.21,957.21,No
CUST-10382,Female,0,No,No,56,Yes,DSL,One year,Credit card (automatic),Yes,52.23,2946.96,No
CUST-14570,Female,0,Yes,No,34,Yes,DSL,Month-to-month,Electronic check,No,74.29,2541.59,No
CUST-14447,Male,0,Yes,No,12,Yes,DSL,Month-to-month,Credit card (automatic),No,61.99,743.79,Yes
CUST-14856,Male,1,No,Yes,20,Yes,DSL,Two year,Electronic check,Yes,55.3,1094.69,Yes
CUST-14389,Female,0,Yes,Yes,4,Yes,DSL,Month-to-month,Credit card (automatic),No,65.55,256.02,Yes
CUST-10558,Female,0,No,No,41,Yes,No,One year,Bank transfer (automatic),Yes,24.94,1008.46,No
CUST-10835,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,92.12,554.68,Yes
CUST-10029,Female,1,Yes,Yes,46,Yes,DSL,One year,Electronic check,No,48.32,2211.8,No
CUST-10463,Male,1,Yes,Yes,20,No,Fiber optic,One year,Credit card (automatic),No,78.58,1579.89,No
CUST-13770,Female,0,Yes,No,16,Yes,DSL,One year,Electronic check,Yes,43.33,710.29,No
CUST-10916,Female,0,No,Yes,70,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,73.56,5180.56,No
CUST-11825,Male,1,No,No,70,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,88.48,6188.1,No
CUST-11299,Female,0,Yes,No,12,Yes,DSL,Two year,Electronic check,Yes,65.95,833.12,No
CUST-13660,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Mailed check,Yes,99.2,4139.77,No
CUST-13321,Female,0,Yes,No,39,Yes,Fiber optic,One year,Bank transfer (automatic),No,90.15,3518.58,No
CUST-14304,Male,0,No,No,48,Yes,DSL,Month-to-month,Electronic check,No,45.1,2189.07,No
CUST-13955,Female,0,Yes,No,16,No,Fiber optic,Month-to-month,Electronic check,Yes,70.89,1166.44,Yes
CUST-10518,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,71.69,2284.48,No
CUST-13061,Female,1,No,Yes,46,Yes,No,One year,Credit card (automatic),No,18.0,824.75,Yes
CUST-12985,Female,1,No,No,6,Yes,DSL,One year,Electronic check,Yes,58.31,373.44,No
CUST-11872,Male,0,Yes,No,35,Yes,DSL,Two year,Mailed check,No,49.35,1708.31,No
CUST-13143,Male,0,No,Yes,7,Yes,DSL,Month-to-month,Electronic check,No,49.28,337.32,Yes
CUST-10595,Female,0,No,No,57,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,44.21,2495.49,Yes
CUST-10469,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Electronic check,No,93.96,2524.2,No
CUST-14150,Female,0,Yes,Yes,18,Yes,DSL,Month-to-month,Credit card (automatic),Yes,61.25,1123.88,No
CUST-13135,Male,0,No,Yes,70,Yes,No,Month-to-month,Bank transfer (automatic),No,20.21,1388.04,No
CUST-13788,Female,1,Yes,Yes,1,Yes,No,One year,Credit card (automatic),No,32.78,25.75,Yes
CUST-12415,Female,1,No,Yes,0,Yes,DSL,Month-to-month,Bank transfer (automatic),No,45.26,18.87,Yes
CUST-12293,Female,0,Yes,No,43,Yes,DSL,Month-to-month,Bank transfer (automatic),No,52.36,2215.9,Yes
CUST-11554,Female,0,No,Yes,15,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,77.39,1159.59,No
CUST-10097,Female,0,Yes,No,4,Yes,DSL,One year,Credit card (automatic),Yes,51.72,191.96,No
CUST-13786,Male,1,No,No,40,No,No,Two year,Mailed check,Yes,29.1,1179.13,No
CUST-13913,Male,0,Yes,No,20,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,50.71,980.75,Yes
CUST-12212,Female,0,Yes,No,70,Yes,DSL,Month-to-month,Credit card (automatic),No,59.14,4120.16,No
CUST-12429,Male,1,No,No,38,Yes,DSL,One year,Credit card (automatic),Yes,52.1,2006.68,Yes
CUST-12245,Female,0,No,No,24,Yes,DSL,Month-to-month,Mailed check,Yes,45.87,1117.25,Yes
CUST-13837,Female,0,Yes,No,3,Yes,No,Two year,Credit card (automatic),No,31.98,94.65,No
CUST-12076,Female,0,No,No,14,Yes,DSL,Two year,Bank transfer (automatic),Yes,72.27,1000.86,No
CUST-10447,Female,0,No,Yes,46,Yes,No,Month-to-month,Electronic check,Yes,21.93,1031.01,No
CUST-14485,Male,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,No,81.48,1283.14,Yes
CUST-11733,Female,1,Yes,No,28,Yes,No,Month-to-month,Credit card (automatic),Yes,21.7,583.29,No
CUST-11897,Male,0,Yes,Yes,16,Yes,DSL,Month-to-month,Credit card (automatic),Yes,51.28,819.74,No
CUST-11017,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Electronic check,No,89.61,3839.17,Yes
CUST-12868,Female,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,94.43,851.57,Yes
CUST-10014,Female,0,No,No,45,No,DSL,Two year,Bank transfer (automatic),Yes,60.53,2733.31,No
CUST-13959,Female,0,No,No,9,Yes,DSL,Month-to-month,Mailed check,Yes,49.8,441.53,Yes
CUST-13219,Female,0,Yes,No,48,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,92.46,4415.78,No
CUST-11215,Male,0,No,Yes,12,Yes,DSL,Month-to-month,Bank transfer (automatic),No,53.41,631.4,No
CUST-14697,Male,0,Yes,No,36,Yes,No,Two year,Electronic check,Yes,18.0,648.28,No
CUST-13604,Female,0,No,No,68,No,DSL,Month-to-month,Credit card (automatic),Yes,52.54,3587.65,No
CUST-12130,Male,0,Yes,No,30,No,Fiber optic,Month-to-month,Electronic check,No,89.62,2663.39,No
CUST-14606,Male,0,No,No,62,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,55.26,3451.48,No
CUST-12769,Male,0,Yes,Yes,67,Yes,No,Month-to-month,Electronic check,No,26.31,1784.94,Yes
CUST-14274,Male,0,No,No,11,No,No,Month-to-month,Bank transfer (automatic),Yes,34.65,367.58,No
CUST-13185,Female,0,Yes,No,23,Yes,No,Month-to-month,Electronic check,Yes,18.0,382.08,Yes
CUST-14949,Male,0,Yes,No,66,Yes,DSL,Month-to-month,Credit card (automatic),Yes,38.81,2586.9,Yes
CUST-10286,Male,1,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Electronic check,No,114.42,456.69,Yes
CUST-13984,Female,0,Yes,No,22,Yes,No,Month-to-month,Credit card (automatic),Yes,18.62,444.25,No
CUST-12312,Male,0,Yes,No,7,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,90.3,594.89,Yes
CUST-14401,Male,0,No,Yes,44,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,88.15,3868.36,No
CUST-10779,Male,0,Yes,No,59,Yes,No,Two year,Credit card (automatic),No,19.46,1161.01,Yes
CUST-14666,Female,1,No,No,57,Yes,DSL,Month-to-month,Credit card (automatic),No,70.89,4010.23,Yes
CUST-14715,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,71.52,197.49,Yes
CUST-12052,Female,0,No,No,66,Yes,No,Month-to-month,Electronic check,No,24.32,1616.31,No
CUST-10428,Male,0,No,No,71,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,83.76,5955.7,No
CUST-14664,Male,0,Yes,No,71,Yes,No,One year,Credit card (automatic),Yes,18.0,1285.62,No
CUST-14151,Female,1,No,Yes,65,Yes,Fiber optic,One year,Credit card (automatic),Yes,68.33,4417.64,No
CUST-11467,Female,0,No,No,11,Yes,No,Month-to-month,Mailed check,Yes,35.39,390.19,Yes
CUST-14237,Male,0,No,No,23,Yes,No,Month-to-month,Electronic check,Yes,49.01,1104.93,Yes
CUST-14792,Female,0,No,Yes,4,Yes,Fiber optic,One year,Electronic check,No,89.34,369.8,Yes
CUST-14537,Male,0,No,Yes,30,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,75.33,2289.14,Yes
CUST-14794,Male,0,Yes,No,38,Yes,Fiber optic,One year,Bank transfer (automatic),No,79.84,3012.05,No
CUST-10350,Female,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,95.33,4289.87,Yes
CUST-10165,Male,0,Yes,No,1,Yes,No,Month-to-month,Credit card (automatic),No,29.42,29.36,No
CUST-13227,Female,0,Yes,No,1,Yes,No,Month-to-month,Bank transfer (automatic),No,18.0,21.98,No
CUST-10660,Female,0,No,No,50,Yes,No,One year,Electronic check,Yes,34.87,1764.26,Yes
